Invoice_ID,Vendor_ID,Invoice_Date,Total_Amount,Currency,Status,Exchange_Rate,Total_Amount_INR
INV-03978,VEND-016,2033-11-21,1557.13,USD,Paid,82.5,128463.225
INV-03979,VEND-007,2033-11-22,4172.2,GBP,Pending,102.0,425564.39999999997
INV-03980,VEND-013,2033-11-23,2063.78,GBP,Paid,102.0,210505.56000000003
INV-03981,VEND-001,2033-11-24,1712.96,EUR,Paid,89.0,152453.44
INV-03982,VEND-014,2033-11-25,2496.69,USD,Paid,82.5,205976.92500000002
INV-03983,VEND-010,2033-11-26,3053.97,USD,Pending,82.5,251952.525
INV-03984,VEND-013,2033-11-27,4464.0,USD,Pending,82.5,368280.0
INV-03985,VEND-005,2033-11-28,581.91,USD,Paid,82.5,48007.575
INV-03986,VEND-008,2033-11-29,3057.91,USD,Paid,82.5,252277.57499999998
INV-03987,VEND-015,2033-11-30,4558.8,USD,Paid,82.5,376101.0
INV-03988,VEND-003,2033-12-01,1302.18,USD,Pending,82.5,107429.85
INV-03989,VEND-018,2033-12-02,2163.76,USD,Pending,82.5,178510.2
INV-03990,VEND-009,2033-12-03,961.97,EUR,Paid,89.0,85615.33
INV-03991,VEND-012,2033-12-04,1881.81,EUR,Paid,89.0,167481.09
INV-03992,VEND-017,2033-12-05,2902.05,EUR,Paid,89.0,258282.45
INV-03993,VEND-003,2033-12-06,4236.61,USD,Paid,82.5,349520.32499999995
INV-03994,VEND-011,2033-12-07,4793.96,GBP,Pending,102.0,488983.92
INV-03995,VEND-017,2033-12-08,2798.59,USD,Pending,82.5,230883.67500000002
INV-03996,VEND-008,2033-12-09,2287.78,USD,Paid,82.5,188741.85
INV-03997,VEND-003,2033-12-10,4335.69,USD,Pending,82.5,357694.425
INV-03998,VEND-009,2033-12-11,2661.2,USD,Pending,82.5,219548.99999999997
INV-03999,VEND-011,2033-12-12,1816.98,USD,Pending,82.5,149900.85
INV-04000,VEND-018,2033-12-13,1591.16,USD,Pending,82.5,131270.7
INV-04001,VEND-006,2033-12-14,2704.17,USD,Paid,82.5,223094.025
INV-04002,VEND-016,2033-12-15,3571.19,USD,Paid,82.5,294623.175
INV-04003,VEND-008,2033-12-16,3577.21,EUR,Paid,89.0,318371.69
INV-04004,VEND-010,2033-12-17,3415.75,USD,Pending,82.5,281799.375
INV-04005,VEND-014,2033-12-18,2272.37,USD,Paid,82.5,187470.525
INV-04006,VEND-020,2033-12-19,3371.19,USD,Pending,82.5,278123.175
INV-04007,VEND-010,2033-12-20,500.38,EUR,Pending,89.0,44533.82
INV-04008,VEND-002,2033-12-21,4125.45,USD,Paid,82.5,340349.625
INV-04009,VEND-008,2033-12-22,813.2,USD,Paid,82.5,67089.0
INV-04010,VEND-010,2033-12-23,1865.16,EUR,Pending,89.0,165999.24000000002
INV-04011,VEND-016,2033-12-24,2202.04,GBP,Paid,102.0,224608.08
INV-04012,VEND-018,2033-12-25,1613.39,USD,Paid,82.5,133104.67500000002
INV-04013,VEND-012,2033-12-26,787.43,USD,Pending,82.5,64962.975
INV-04014,VEND-015,2033-12-27,4501.02,GBP,Pending,102.0,459104.04000000004
INV-04015,VEND-018,2033-12-28,1136.76,USD,Pending,82.5,93782.7
INV-04016,VEND-013,2033-12-29,2604.38,USD,Pending,82.5,214861.35
INV-04017,VEND-009,2033-12-30,1323.65,EUR,Paid,89.0,117804.85
INV-04018,VEND-017,2033-12-31,3197.39,EUR,Paid,89.0,284567.70999999996
INV-04019,VEND-015,2034-01-01,1740.12,EUR,Pending,89.0,154870.68
INV-04020,VEND-010,2034-01-02,798.61,USD,Paid,82.5,65885.325
INV-04021,VEND-008,2034-01-03,3726.89,USD,Pending,82.5,307468.425
INV-04022,VEND-005,2034-01-04,4644.11,USD,Paid,82.5,383139.07499999995
INV-04023,VEND-005,2034-01-05,3868.26,USD,Paid,82.5,319131.45
INV-04024,VEND-008,2034-01-06,3131.9,USD,Pending,82.5,258381.75
INV-04025,VEND-015,2034-01-07,2118.98,USD,Paid,82.5,174815.85
INV-04026,VEND-001,2034-01-08,4627.45,USD,Paid,82.5,381764.625
INV-04027,VEND-006,2034-01-09,3279.32,USD,Paid,82.5,270543.9
INV-04028,VEND-002,2034-01-10,1651.43,USD,Paid,82.5,136242.975
INV-04029,VEND-019,2034-01-11,3575.23,USD,Paid,82.5,294956.475
INV-04030,VEND-020,2034-01-12,3777.71,EUR,Paid,89.0,336216.19
INV-04031,VEND-015,2034-01-13,1575.97,USD,Paid,82.5,130017.52500000001
INV-04032,VEND-012,2034-01-14,979.98,USD,Paid,82.5,80848.35
INV-04033,VEND-014,2034-01-15,706.23,USD,Paid,82.5,58263.975
INV-04034,VEND-007,2034-01-16,3251.68,USD,Paid,82.5,268263.6
INV-04035,VEND-015,2034-01-17,3736.35,GBP,Paid,102.0,381107.7
INV-04036,VEND-020,2034-01-18,3934.33,USD,Paid,82.5,324582.225
INV-04037,VEND-013,2034-01-19,4908.43,USD,Paid,82.5,404945.47500000003
INV-04038,VEND-006,2034-01-20,3641.46,EUR,Paid,89.0,324089.94
INV-04039,VEND-018,2034-01-21,3538.43,USD,Paid,82.5,291920.475
INV-04040,VEND-007,2034-01-22,573.49,EUR,Pending,89.0,51040.61
INV-04041,VEND-001,2034-01-23,3334.45,USD,Paid,82.5,275092.125
INV-04042,VEND-009,2034-01-24,3730.67,EUR,Paid,89.0,332029.63
INV-04043,VEND-007,2034-01-25,568.47,USD,Pending,82.5,46898.775
INV-04044,VEND-014,2034-01-26,3245.48,GBP,Paid,102.0,331038.96
INV-04045,VEND-009,2034-01-27,2025.36,USD,Paid,82.5,167092.19999999998
INV-04046,VEND-020,2034-01-28,4397.25,USD,Paid,82.5,362773.125
INV-04047,VEND-018,2034-01-29,652.37,USD,Paid,82.5,53820.525
INV-04048,VEND-011,2034-01-30,2935.0,EUR,Pending,89.0,261215.0
INV-04049,VEND-011,2034-01-31,990.53,USD,Paid,82.5,81718.72499999999
INV-04050,VEND-017,2034-02-01,2155.99,USD,Paid,82.5,177869.175
INV-04051,VEND-016,2034-02-02,805.75,EUR,Paid,89.0,71711.75
INV-04052,VEND-003,2034-02-03,4527.58,USD,Pending,82.5,373525.35
INV-04053,VEND-008,2034-02-04,2198.1,GBP,Paid,102.0,224206.19999999998
INV-04054,VEND-015,2034-02-05,1634.04,USD,Paid,82.5,134808.3
INV-04055,VEND-015,2034-02-06,3303.72,USD,Paid,82.5,272556.89999999997
INV-04056,VEND-019,2034-02-07,4570.52,USD,Paid,82.5,377067.9
INV-04057,VEND-005,2034-02-08,2147.36,EUR,Paid,89.0,191115.04
INV-04058,VEND-014,2034-02-09,1314.0,USD,Paid,82.5,108405.0
INV-04059,VEND-002,2034-02-10,1056.46,USD,Paid,82.5,87157.95
INV-04060,VEND-015,2034-02-11,2814.36,USD,Pending,82.5,232184.7
INV-04061,VEND-010,2034-02-12,4446.21,USD,Paid,82.5,366812.325
INV-04062,VEND-010,2034-02-13,4745.91,USD,Pending,82.5,391537.575
INV-04063,VEND-015,2034-02-14,4756.86,USD,Pending,82.5,392440.94999999995
INV-04064,VEND-014,2034-02-15,4161.34,EUR,Paid,89.0,370359.26
INV-04065,VEND-019,2034-02-16,4927.42,USD,Pending,82.5,406512.15
INV-04066,VEND-020,2034-02-17,2815.96,USD,Pending,82.5,232316.7
INV-04067,VEND-009,2034-02-18,1106.41,USD,Paid,82.5,91278.82500000001
INV-04068,VEND-017,2034-02-19,1152.21,USD,Paid,82.5,95057.325
INV-04069,VEND-013,2034-02-20,2846.51,USD,Paid,82.5,234837.075
INV-04070,VEND-004,2034-02-21,1559.31,EUR,Paid,89.0,138778.59
INV-04071,VEND-007,2034-02-22,1590.66,USD,Paid,82.5,131229.45
INV-04072,VEND-013,2034-02-23,2433.66,USD,Paid,82.5,200776.94999999998
INV-04073,VEND-011,2034-02-24,4318.64,GBP,Paid,102.0,440501.28
INV-04074,VEND-003,2034-02-25,1381.56,USD,Paid,82.5,113978.7
INV-04075,VEND-019,2034-02-26,942.88,USD,Pending,82.5,77787.6
INV-04076,VEND-010,2034-02-27,1989.02,USD,Paid,82.5,164094.15
INV-04077,VEND-007,2034-02-28,1047.14,USD,Paid,82.5,86389.05
INV-04078,VEND-006,2034-03-01,2862.42,USD,Pending,82.5,236149.65
INV-04079,VEND-002,2034-03-02,1098.33,GBP,Paid,102.0,112029.65999999999
INV-04080,VEND-017,2034-03-03,4508.96,USD,Pending,82.5,371989.2
INV-04081,VEND-011,2034-03-04,3818.88,USD,Paid,82.5,315057.60000000003
INV-04082,VEND-019,2034-03-05,2390.27,USD,Paid,82.5,197197.275
INV-04083,VEND-018,2034-03-06,2604.53,USD,Paid,82.5,214873.725
INV-04084,VEND-004,2034-03-07,1797.27,USD,Paid,82.5,148274.775
INV-04085,VEND-013,2034-03-08,2834.53,GBP,Paid,102.0,289122.06
INV-04086,VEND-002,2034-03-09,2884.3,EUR,Paid,89.0,256702.7
INV-04087,VEND-005,2034-03-10,1695.74,USD,Paid,82.5,139898.55
INV-04088,VEND-007,2034-03-11,3861.33,GBP,Paid,102.0,393855.66
INV-04089,VEND-019,2034-03-12,2969.88,EUR,Paid,89.0,264319.32
INV-04090,VEND-018,2034-03-13,4204.84,USD,Paid,82.5,346899.3
INV-04091,VEND-004,2034-03-14,2434.35,USD,Paid,82.5,200833.875
INV-04092,VEND-004,2034-03-15,2206.78,EUR,Pending,89.0,196403.42
INV-04093,VEND-011,2034-03-16,4976.79,EUR,Paid,89.0,442934.31
INV-04094,VEND-006,2034-03-17,1936.46,EUR,Pending,89.0,172344.94
INV-04095,VEND-019,2034-03-18,1563.15,USD,Pending,82.5,128959.87500000001
INV-04096,VEND-004,2034-03-19,2190.8,USD,Paid,82.5,180741.00000000003
INV-04097,VEND-014,2034-03-20,1436.12,USD,Paid,82.5,118479.9
INV-04098,VEND-006,2034-03-21,1580.81,USD,Paid,82.5,130416.825
INV-04099,VEND-008,2034-03-22,3079.93,EUR,Paid,89.0,274113.76999999996
INV-04100,VEND-013,2034-03-23,4583.37,USD,Pending,82.5,378128.02499999997
INV-04101,VEND-012,2034-03-24,1527.62,USD,Paid,82.5,126028.65
INV-04102,VEND-019,2034-03-25,1922.87,USD,Paid,82.5,158636.775
INV-04103,VEND-012,2034-03-26,1270.79,USD,Pending,82.5,104840.175
INV-04104,VEND-015,2034-03-27,2537.07,USD,Pending,82.5,209308.27500000002
INV-04105,VEND-003,2034-03-28,2888.16,USD,Paid,82.5,238273.19999999998
INV-04106,VEND-006,2034-03-29,4647.25,GBP,Paid,102.0,474019.5
INV-04107,VEND-013,2034-03-30,3709.63,USD,Pending,82.5,306044.47500000003
INV-04108,VEND-001,2034-03-31,3749.28,USD,Pending,82.5,309315.60000000003
INV-04109,VEND-002,2034-04-01,4263.48,USD,Pending,82.5,351737.1
INV-04110,VEND-018,2034-04-02,1436.43,USD,Paid,82.5,118505.475
INV-04111,VEND-020,2034-04-03,696.16,USD,Paid,82.5,57433.2
INV-04112,VEND-008,2034-04-04,1245.21,GBP,Paid,102.0,127011.42
INV-04113,VEND-005,2034-04-05,4463.39,USD,Paid,82.5,368229.67500000005
INV-04114,VEND-006,2034-04-06,4793.0,USD,Paid,82.5,395422.5
INV-04115,VEND-019,2034-04-07,1767.73,USD,Paid,82.5,145837.725
INV-04116,VEND-005,2034-04-08,750.34,USD,Pending,82.5,61903.05
INV-04117,VEND-016,2034-04-09,4189.27,USD,Paid,82.5,345614.775
INV-04118,VEND-018,2034-04-10,2921.91,USD,Paid,82.5,241057.57499999998
INV-04119,VEND-012,2034-04-11,3562.75,USD,Paid,82.5,293926.875
INV-04120,VEND-018,2034-04-12,756.58,EUR,Pending,89.0,67335.62000000001
INV-04121,VEND-017,2034-04-13,2460.53,USD,Paid,82.5,202993.725
INV-04122,VEND-017,2034-04-14,2762.43,USD,Paid,82.5,227900.47499999998
INV-04123,VEND-012,2034-04-15,2278.17,USD,Pending,82.5,187949.025
INV-04124,VEND-012,2034-04-16,3855.24,USD,Paid,82.5,318057.3
INV-04125,VEND-017,2034-04-17,2751.6,USD,Paid,82.5,227007.0
INV-04126,VEND-010,2034-04-18,865.28,USD,Paid,82.5,71385.59999999999
INV-04127,VEND-003,2034-04-19,2040.87,USD,Paid,82.5,168371.775
INV-04128,VEND-020,2034-04-20,513.57,EUR,Pending,89.0,45707.73
INV-04129,VEND-003,2034-04-21,2661.3,USD,Pending,82.5,219557.25000000003
INV-04130,VEND-015,2034-04-22,1750.21,USD,Paid,82.5,144392.325
INV-04131,VEND-011,2034-04-23,1898.81,USD,Paid,82.5,156651.82499999998
INV-04132,VEND-009,2034-04-24,2481.9,USD,Pending,82.5,204756.75
INV-04133,VEND-012,2034-04-25,1402.41,EUR,Paid,89.0,124814.49
INV-04134,VEND-009,2034-04-26,4807.88,EUR,Paid,89.0,427901.32
INV-04135,VEND-004,2034-04-27,2398.48,USD,Paid,82.5,197874.6
INV-04136,VEND-001,2034-04-28,4539.91,USD,Paid,82.5,374542.575
INV-04137,VEND-010,2034-04-29,645.86,EUR,Pending,89.0,57481.54
INV-04138,VEND-020,2034-04-30,4765.15,EUR,Paid,89.0,424098.35
INV-04139,VEND-018,2034-05-01,809.01,GBP,Pending,102.0,82519.02
INV-04140,VEND-008,2034-05-02,1352.3,USD,Paid,82.5,111564.75
INV-04141,VEND-012,2034-05-03,4550.2,USD,Paid,82.5,375391.5
INV-04142,VEND-010,2034-05-04,3436.68,USD,Paid,82.5,283526.1
INV-04143,VEND-009,2034-05-05,1892.25,EUR,Paid,89.0,168410.25
INV-04144,VEND-008,2034-05-06,2177.91,USD,Pending,82.5,179677.57499999998
INV-04145,VEND-016,2034-05-07,4684.31,USD,Paid,82.5,386455.575
INV-04146,VEND-003,2034-05-08,1852.26,EUR,Pending,89.0,164851.13999999998
INV-04147,VEND-002,2034-05-09,4652.1,USD,Paid,82.5,383798.25000000006
INV-04148,VEND-005,2034-05-10,891.43,USD,Pending,82.5,73542.97499999999
INV-04149,VEND-015,2034-05-11,3301.49,USD,Pending,82.5,272372.925
INV-04150,VEND-015,2034-05-12,4941.32,USD,Paid,82.5,407658.89999999997
INV-04151,VEND-010,2034-05-13,4609.21,USD,Paid,82.5,380259.825
INV-04152,VEND-006,2034-05-14,4078.1,USD,Paid,82.5,336443.25
INV-04153,VEND-018,2034-05-15,2145.8,USD,Paid,82.5,177028.50000000003
INV-04154,VEND-010,2034-05-16,3387.28,USD,Pending,82.5,279450.60000000003
INV-04155,VEND-014,2034-05-17,1188.21,USD,Pending,82.5,98027.325
INV-04156,VEND-009,2034-05-18,1751.4,GBP,Paid,102.0,178642.80000000002
INV-04157,VEND-007,2034-05-19,3432.34,USD,Paid,82.5,283168.05
INV-04158,VEND-019,2034-05-20,2843.69,USD,Pending,82.5,234604.42500000002
INV-04159,VEND-016,2034-05-21,4454.78,USD,Paid,82.5,367519.35
INV-04160,VEND-013,2034-05-22,4072.69,USD,Pending,82.5,335996.925
INV-04161,VEND-016,2034-05-23,2242.04,EUR,Pending,89.0,199541.56
INV-04162,VEND-001,2034-05-24,4096.25,USD,Pending,82.5,337940.625
INV-04163,VEND-019,2034-05-25,565.39,USD,Pending,82.5,46644.674999999996
INV-04164,VEND-012,2034-05-26,2985.11,USD,Paid,82.5,246271.575
INV-04165,VEND-004,2034-05-27,3352.69,EUR,Paid,89.0,298389.41000000003
INV-04166,VEND-002,2034-05-28,2353.87,EUR,Paid,89.0,209494.43
INV-04167,VEND-007,2034-05-29,4053.85,USD,Pending,82.5,334442.625
INV-04168,VEND-013,2034-05-30,1479.97,USD,Pending,82.5,122097.52500000001
INV-04169,VEND-017,2034-05-31,1129.47,USD,Pending,82.5,93181.27500000001
INV-04170,VEND-017,2034-06-01,1550.57,USD,Pending,82.5,127922.025
INV-04171,VEND-002,2034-06-02,4517.52,USD,Paid,82.5,372695.4
INV-04172,VEND-011,2034-06-03,1071.7,USD,Paid,82.5,88415.25
INV-04173,VEND-004,2034-06-04,1972.41,USD,Paid,82.5,162723.825
INV-04174,VEND-019,2034-06-05,2041.47,GBP,Pending,102.0,208229.94
INV-04175,VEND-008,2034-06-06,519.37,USD,Pending,82.5,42848.025
INV-04176,VEND-013,2034-06-07,4868.25,EUR,Pending,89.0,433274.25
INV-04177,VEND-005,2034-06-08,2725.96,GBP,Paid,102.0,278047.92
INV-04178,VEND-009,2034-06-09,4927.47,EUR,Paid,89.0,438544.83
INV-04179,VEND-012,2034-06-10,4079.9,EUR,Paid,89.0,363111.10000000003
INV-04180,VEND-004,2034-06-11,518.58,EUR,Paid,89.0,46153.62
INV-04181,VEND-007,2034-06-12,2839.36,GBP,Paid,102.0,289614.72000000003
INV-04182,VEND-002,2034-06-13,2062.9,GBP,Pending,102.0,210415.80000000002
INV-04183,VEND-004,2034-06-14,1637.06,USD,Paid,82.5,135057.44999999998
INV-04184,VEND-009,2034-06-15,3000.96,GBP,Pending,102.0,306097.92
INV-04185,VEND-013,2034-06-16,2195.9,EUR,Paid,89.0,195435.1
INV-04186,VEND-011,2034-06-17,874.17,USD,Paid,82.5,72119.025
INV-04187,VEND-013,2034-06-18,3766.21,USD,Paid,82.5,310712.325
INV-04188,VEND-008,2034-06-19,4523.28,EUR,Paid,89.0,402571.92
INV-04189,VEND-002,2034-06-20,3299.93,EUR,Paid,89.0,293693.76999999996
INV-04190,VEND-013,2034-06-21,624.94,USD,Pending,82.5,51557.55
INV-04191,VEND-001,2034-06-22,1640.9,USD,Paid,82.5,135374.25
INV-04192,VEND-020,2034-06-23,1708.02,USD,Pending,82.5,140911.65
INV-04193,VEND-007,2034-06-24,3475.56,USD,Paid,82.5,286733.7
INV-04194,VEND-004,2034-06-25,721.56,USD,Paid,82.5,59528.7
INV-04195,VEND-011,2034-06-26,1870.59,USD,Pending,82.5,154323.675
INV-04196,VEND-012,2034-06-27,3945.27,USD,Pending,82.5,325484.775
INV-04197,VEND-003,2034-06-28,3501.7,USD,Paid,82.5,288890.25
INV-04198,VEND-007,2034-06-29,2396.0,USD,Paid,82.5,197670.0
INV-04199,VEND-010,2034-06-30,3429.82,EUR,Paid,89.0,305253.98000000004
INV-04200,VEND-003,2034-07-01,1551.64,USD,Pending,82.5,128010.3
INV-04201,VEND-019,2034-07-02,1250.05,EUR,Paid,89.0,111254.45
INV-04202,VEND-010,2034-07-03,3251.99,EUR,Paid,89.0,289427.11
INV-04203,VEND-016,2034-07-04,3677.66,USD,Paid,82.5,303406.95
INV-04204,VEND-015,2034-07-05,590.8,USD,Paid,82.5,48740.99999999999
INV-04205,VEND-007,2034-07-06,4080.53,USD,Paid,82.5,336643.72500000003
INV-04206,VEND-006,2034-07-07,3907.69,EUR,Pending,89.0,347784.41000000003
INV-04207,VEND-001,2034-07-08,1755.68,EUR,Pending,89.0,156255.52000000002
INV-04208,VEND-020,2034-07-09,728.17,USD,Paid,82.5,60074.024999999994
INV-04209,VEND-002,2034-07-10,2987.09,USD,Pending,82.5,246434.92500000002
INV-04210,VEND-013,2034-07-11,4452.05,EUR,Paid,89.0,396232.45
INV-04211,VEND-010,2034-07-12,2767.07,USD,Paid,82.5,228283.27500000002
INV-04212,VEND-011,2034-07-13,3233.06,EUR,Paid,89.0,287742.33999999997
INV-04213,VEND-010,2034-07-14,3480.03,EUR,Paid,89.0,309722.67000000004
INV-04214,VEND-018,2034-07-15,546.58,EUR,Pending,89.0,48645.62
INV-04215,VEND-017,2034-07-16,3399.51,USD,Paid,82.5,280459.575
INV-04216,VEND-013,2034-07-17,1389.06,USD,Pending,82.5,114597.45
INV-04217,VEND-007,2034-07-18,1827.48,GBP,Pending,102.0,186402.96
INV-04218,VEND-003,2034-07-19,2841.58,USD,Paid,82.5,234430.35
INV-04219,VEND-017,2034-07-20,3566.92,USD,Paid,82.5,294270.9
INV-04220,VEND-012,2034-07-21,3441.09,USD,Paid,82.5,283889.925
INV-04221,VEND-019,2034-07-22,3181.21,USD,Paid,82.5,262449.825
INV-04222,VEND-003,2034-07-23,1639.23,USD,Paid,82.5,135236.475
INV-04223,VEND-009,2034-07-24,4300.18,EUR,Paid,89.0,382716.02
INV-04224,VEND-007,2034-07-25,4642.04,USD,Pending,82.5,382968.3
INV-04225,VEND-013,2034-07-26,2651.33,USD,Pending,82.5,218734.725
INV-04226,VEND-014,2034-07-27,3135.64,GBP,Paid,102.0,319835.27999999997
INV-04227,VEND-001,2034-07-28,2009.49,USD,Paid,82.5,165782.925
INV-04228,VEND-011,2034-07-29,1378.51,USD,Pending,82.5,113727.075
INV-04229,VEND-008,2034-07-30,1565.93,EUR,Paid,89.0,139367.77000000002
INV-04230,VEND-018,2034-07-31,568.28,USD,Paid,82.5,46883.1
INV-04231,VEND-004,2034-08-01,2078.27,EUR,Paid,89.0,184966.03
INV-04232,VEND-012,2034-08-02,1467.11,EUR,Pending,89.0,130572.79
INV-04233,VEND-006,2034-08-03,2038.89,USD,Paid,82.5,168208.42500000002
INV-04234,VEND-011,2034-08-04,4851.89,USD,Paid,82.5,400280.92500000005
INV-04235,VEND-007,2034-08-05,3308.09,USD,Paid,82.5,272917.425
INV-04236,VEND-009,2034-08-06,1882.95,USD,Paid,82.5,155343.375
INV-04237,VEND-002,2034-08-07,1551.26,USD,Paid,82.5,127978.95
INV-04238,VEND-012,2034-08-08,1164.09,USD,Paid,82.5,96037.42499999999
INV-04239,VEND-004,2034-08-09,2608.31,USD,Paid,82.5,215185.57499999998
INV-04240,VEND-003,2034-08-10,3704.75,USD,Paid,82.5,305641.875
INV-04241,VEND-017,2034-08-11,4894.76,USD,Paid,82.5,403817.7
INV-04242,VEND-005,2034-08-12,662.82,USD,Pending,82.5,54682.65
INV-04243,VEND-020,2034-08-13,2037.8,USD,Paid,82.5,168118.5
INV-04244,VEND-006,2034-08-14,3138.74,USD,Paid,82.5,258946.05
INV-04245,VEND-013,2034-08-15,1478.07,GBP,Pending,102.0,150763.13999999998
INV-04246,VEND-011,2034-08-16,2086.49,GBP,Paid,102.0,212821.97999999998
INV-04247,VEND-012,2034-08-17,2590.45,USD,Paid,82.5,213712.12499999997
INV-04248,VEND-017,2034-08-18,1474.48,USD,Paid,82.5,121644.6
INV-04249,VEND-012,2034-08-19,1969.66,USD,Paid,82.5,162496.95
INV-04250,VEND-005,2034-08-20,3796.43,GBP,Paid,102.0,387235.86
INV-04251,VEND-017,2034-08-21,3772.46,USD,Paid,82.5,311227.95
INV-04252,VEND-005,2034-08-22,1496.6,USD,Paid,82.5,123469.49999999999
INV-04253,VEND-007,2034-08-23,4054.83,GBP,Paid,102.0,413592.66
INV-04254,VEND-015,2034-08-24,3428.89,EUR,Pending,89.0,305171.20999999996
INV-04255,VEND-014,2034-08-25,1382.33,GBP,Paid,102.0,140997.66
INV-04256,VEND-019,2034-08-26,4872.51,USD,Paid,82.5,401982.075
INV-04257,VEND-012,2034-08-27,2557.23,EUR,Paid,89.0,227593.47
INV-04258,VEND-008,2034-08-28,581.17,EUR,Pending,89.0,51724.13
INV-04259,VEND-007,2034-08-29,4715.37,EUR,Pending,89.0,419667.93
INV-04260,VEND-012,2034-08-30,4665.2,EUR,Pending,89.0,415202.8
INV-04261,VEND-006,2034-08-31,1516.98,USD,Paid,82.5,125150.85
INV-04262,VEND-009,2034-09-01,1966.7,USD,Paid,82.5,162252.75
INV-04263,VEND-008,2034-09-02,538.09,USD,Pending,82.5,44392.425
INV-04264,VEND-018,2034-09-03,4311.41,EUR,Paid,89.0,383715.49
INV-04265,VEND-003,2034-09-04,2149.51,USD,Paid,82.5,177334.575
INV-04266,VEND-017,2034-09-05,4112.33,USD,Paid,82.5,339267.225
INV-04267,VEND-012,2034-09-06,4549.88,USD,Pending,82.5,375365.10000000003
INV-04268,VEND-006,2034-09-07,1334.93,USD,Paid,82.5,110131.725
INV-04269,VEND-008,2034-09-08,3284.63,EUR,Pending,89.0,292332.07
INV-04270,VEND-005,2034-09-09,944.36,EUR,Paid,89.0,84048.04000000001
INV-04271,VEND-017,2034-09-10,557.49,USD,Paid,82.5,45992.925
INV-04272,VEND-011,2034-09-11,1600.71,USD,Pending,82.5,132058.575
INV-04273,VEND-005,2034-09-12,912.1,USD,Paid,82.5,75248.25
INV-04274,VEND-010,2034-09-13,907.44,USD,Paid,82.5,74863.8
INV-04275,VEND-016,2034-09-14,3180.36,USD,Pending,82.5,262379.7
INV-04276,VEND-001,2034-09-15,3276.24,GBP,Paid,102.0,334176.48
INV-04277,VEND-012,2034-09-16,4075.9,USD,Paid,82.5,336261.75
INV-04278,VEND-014,2034-09-17,4652.29,EUR,Paid,89.0,414053.81
INV-04279,VEND-003,2034-09-18,3903.5,GBP,Pending,102.0,398157.0
INV-04280,VEND-013,2034-09-19,3018.33,EUR,Pending,89.0,268631.37
INV-04281,VEND-017,2034-09-20,3690.16,USD,Paid,82.5,304438.2
INV-04282,VEND-015,2034-09-21,540.65,USD,Paid,82.5,44603.625
INV-04283,VEND-002,2034-09-22,4228.83,USD,Paid,82.5,348878.475
INV-04284,VEND-008,2034-09-23,4848.27,USD,Paid,82.5,399982.275
INV-04285,VEND-011,2034-09-24,2869.96,GBP,Pending,102.0,292735.92
INV-04286,VEND-012,2034-09-25,726.13,USD,Paid,82.5,59905.725
INV-04287,VEND-010,2034-09-26,1766.35,USD,Paid,82.5,145723.875
INV-04288,VEND-015,2034-09-27,3072.09,USD,Paid,82.5,253447.42500000002
INV-04289,VEND-013,2034-09-28,3444.74,EUR,Paid,89.0,306581.86
INV-04290,VEND-001,2034-09-29,1702.54,USD,Paid,82.5,140459.55
INV-04291,VEND-012,2034-09-30,3722.29,USD,Paid,82.5,307088.925
INV-04292,VEND-019,2034-10-01,2441.09,USD,Paid,82.5,201389.92500000002
INV-04293,VEND-006,2034-10-02,1445.4,USD,Pending,82.5,119245.50000000001
INV-04294,VEND-019,2034-10-03,3585.09,USD,Paid,82.5,295769.925
INV-04295,VEND-005,2034-10-04,3780.45,USD,Paid,82.5,311887.125
INV-04296,VEND-009,2034-10-05,784.68,USD,Paid,82.5,64736.1
INV-04297,VEND-008,2034-10-06,915.56,USD,Paid,82.5,75533.7
INV-04298,VEND-016,2034-10-07,3651.74,EUR,Paid,89.0,325004.86
INV-04299,VEND-004,2034-10-08,967.68,GBP,Pending,102.0,98703.36
INV-04300,VEND-015,2034-10-09,3182.7,USD,Paid,82.5,262572.75
INV-04301,VEND-016,2034-10-10,4709.91,USD,Pending,82.5,388567.575
INV-04302,VEND-015,2034-10-11,3146.91,USD,Paid,82.5,259620.07499999998
INV-04303,VEND-020,2034-10-12,2144.39,USD,Paid,82.5,176912.175
INV-04304,VEND-006,2034-10-13,1327.35,USD,Paid,82.5,109506.37499999999
INV-04305,VEND-001,2034-10-14,3631.89,USD,Paid,82.5,299630.925
INV-04306,VEND-015,2034-10-15,2743.79,USD,Paid,82.5,226362.675
INV-04307,VEND-008,2034-10-16,2510.72,GBP,Paid,102.0,256093.43999999997
INV-04308,VEND-001,2034-10-17,643.46,USD,Paid,82.5,53085.450000000004
INV-04309,VEND-003,2034-10-18,1587.98,USD,Paid,82.5,131008.35
INV-04310,VEND-016,2034-10-19,2249.39,USD,Paid,82.5,185574.675
INV-04311,VEND-017,2034-10-20,2181.16,EUR,Paid,89.0,194123.24
INV-04312,VEND-010,2034-10-21,3290.1,USD,Paid,82.5,271433.25
INV-04313,VEND-007,2034-10-22,904.99,EUR,Paid,89.0,80544.11
INV-04314,VEND-009,2034-10-23,4172.09,EUR,Paid,89.0,371316.01
INV-04315,VEND-020,2034-10-24,2067.1,EUR,Paid,89.0,183971.9
INV-04316,VEND-001,2034-10-25,1558.28,USD,Paid,82.5,128558.09999999999
INV-04317,VEND-011,2034-10-26,2304.7,USD,Pending,82.5,190137.74999999997
